Id,Choice
1969,0.510028
1970,0.516705
1971,0.346415
1972,0.820392
1973,0.327917
1974,0.641834
1975,0.023766
1976,0.211118
1977,0.829701
1978,0.407349
1979,1
1980,1
1981,0.221033
1982,0.105087
1983,0.321420
1984,0.878594
1985,0.889171
1986,0.117540
1987,0.837794
1988,0.769677
1989,0.462908
1990,0.832274
1991,0.460919
1992,0.771696
1993,0.064136
1994,0.502320
1995,0.624310
1996,0.464542
1997,0.316788
1998,0.964927
1999,0.010448
2000,0.366183
2001,0.288682
2002,0.560130
2003,0.962279
2004,0.101445
2005,1
2006,0.389203
2007,0.456819
2008,0.485408
2009,0.473905
2010,0.986164
2011,1
2012,0.156981
2013,0.305859
2014,1
2015,0.917136
2016,0
2017,0.742408
2018,0.784555
2019,0.425319
2020,0
2021,0.863709
2022,1
2023,0.319532
2024,0.037073
2025,0
2026,1
2027,0.527690
2028,0.478807
2029,0.517555
2030,1
2031,0.041800
2032,1
2033,0.995368
2034,0.540733
2035,0.924141
2036,0.065227
2037,0.340116
2038,0.580748
2039,0.504119
2040,0.229442
2041,0.359223
2042,0.929993
2043,0.728093
2044,0.144632
2045,0.437571
2046,0.591084
2047,0.914990
2048,0.966010
2049,0.980175
2050,0.162613
2051,0.601616
2052,0.861960
2053,0
2054,0.696738
2055,0.715536
2056,0.723057
2057,0
2058,0.217793
2059,0.375957
2060,0.643364
2061,0
2062,0.618706
2063,0.593627
2064,0.892819
2065,0.960846
2066,0.833671
2067,0.988352
2068,0.678570
2069,0.524115
2070,0.390894
2071,0.061266
2072,0.007439
2073,0.515263
2074,0.992541
2075,0.045391
2076,0.510576
2077,0.771172
2078,0.015198
2079,0.817050
2080,0.872454
2081,0.833751
2082,0.656647
2083,1
2084,0.100486
2085,0.182778
2086,0.200736
2087,0.962166
2088,0.494242
2089,0.446266
2090,0.455788
2091,0.545039
2092,0.023146
2093,0.086044
2094,0.660183
2095,0.254577
2096,0.409829
2097,0.673691
2098,1
2099,0.518561
2100,0.590276
2101,0.166468
2102,0.726931
2103,0.500344
2104,0.353902
2105,0.574261
2106,0.755962
2107,0.292914
2108,0.429905
2109,0.632577
2110,0.491597
2111,0.476224
2112,0.176544
2113,0.413635
2114,0.259653
2115,0.505741
2116,0.362208
2117,0.225780
2118,0.149619
2119,0.693705
2120,0.074823
2121,0.055861
2122,0.663279
2123,0.155086
2124,0.845911
2125,0.499348
2126,0
2127,0.346818
2128,1
2129,0.813559
2130,0.096170
2131,0
2132,0.058372
2133,0.439075
2134,0.487783
2135,0.935779
2136,0.141344
2137,0.158717
2138,0.619298
2139,0.743074
2140,0.458871
2141,0.892926
2142,0.553777
2143,0.345469
2144,0.019373
2145,0.841073
2146,0.305280
2147,0.716342
2148,0.935603
2149,0
2150,0.498607
2151,0.642522
2152,0.079355
2153,0.402028
2154,0.397962
2155,0.722247
2156,0.317582
2157,0.057367
2158,0.433615
2159,0.771331
2160,0.192586
2161,0.660005
2162,0.175036
2163,0.298085
2164,0.416606
2165,0.529252
2166,0.999302
2167,0.847029
2168,0.349049
2169,0.287995
2170,0.786829
2171,0.178427
2172,0.312452
2173,0.339555
2174,0.482915
2175,0.631540
2176,0
2177,0.182252
2178,0.460192
2179,0.518689
2180,0.530503
2181,0.264115
2182,0.072965
2183,0.136415
2184,0.362367
2185,0
2186,0.514088
2187,0.341782
2188,0.031097
2189,0.658160
2190,0.001682
2191,0.458342
2192,0.374160
2193,1
2194,0.980036
2195,0.527424
2196,0.036740
2197,0.806430
2198,0.533367
2199,0.139768
2200,1
2201,0.770479
2202,0.881802
2203,0.606562
2204,1
2205,0.242525
2206,0.305699
2207,0.827162
2208,0.617526
2209,0.342971
2210,0.552163
2211,0.193822
2212,0.557025
2213,0.337177
2214,0.403558
2215,0.811066
2216,0.415085
2217,0.910122
2218,0.225239
2219,1
2220,1
2221,0.324593
2222,1
2223,0.650219
2224,0.877746
2225,0
2226,0.539456
2227,0.030211
2228,0.018999
2229,0.362437
2230,0.638755
2231,0.709473
2232,0.519991
2233,0.768412
2234,0.610038
2235,0.682794
2236,0.478304
2237,0.879732
2238,0.138645
2239,0.739708
2240,0.544511
2241,0.894931
2242,0.470902
2243,1
2244,0.240299
2245,0.235191
2246,0.688970
2247,1
2248,0.545406
2249,0.226346
2250,0.976473
2251,0.835497
2252,0.441266
2253,0.202293
2254,0.419787
2255,1
2256,0.435133
2257,0.164922
2258,0.821735
2259,0.391708
2260,0.757584
2261,0.133880
2262,0.432826
2263,0.811608
2264,0.948683
2265,0.211443
2266,0.341748
2267,0
2268,0.742752
2269,1
2270,0.229091
2271,0.022626
2272,0.382770
2273,0.926658
2274,0.981146
2275,1
2276,0.485820
2277,0.108793
2278,0.478732
2279,0.545570
2280,0.993097
2281,0
2282,0.896764
2283,0.701745
2284,0.193077
2285,0.707855
2286,0.101488
2287,0.087658
2288,0.233840
2289,0.201793
2290,0.218437
2291,0.374679
2292,0.786707
2293,0.392355
2294,0.172667
2295,0.608053
2296,0.599119
2297,0.577804
2298,0.449934
2299,0.582279
2300,0.570553
2301,0.543861
2302,0.938475
2303,1
2304,0.384109
2305,0.876408
2306,0.158709
2307,0.512637
2308,0.445566
2309,0.292788
2310,0.415126
2311,0
2312,0.084331
2313,0.592729
2314,0.418557
2315,0.315857
2316,0.949738
2317,0.690942
2318,0.533644
2319,0.146362
2320,0.194777
2321,0.983377
2322,0.274098
2323,0.588413
2324,0.629669
2325,0.386710
2326,0.781041
2327,0.725480
2328,0.669215
2329,0.473161
2330,0.796190
2331,0.251399
2332,0
2333,0.368838
2334,0.998988
2335,1
2336,0.817454
2337,1
2338,0.831178
2339,0.031417
2340,0.190932
2341,0.852639
2342,0.484740
2343,0.606500
2344,0.975670
2345,0.448710
2346,0.045542
2347,0.099597
2348,0.088045
2349,0.880217
2350,0.923532
2351,0.200930
2352,0.408880
2353,0
2354,0.574033
2355,1
2356,0.821871
2357,0.653152
2358,1
2359,0.527545
2360,0.737125
2361,0.975508
2362,0.860019
2363,0.833682
2364,0.390145
2365,0.256826
2366,0.086671
2367,0.321118
2368,0.991994
2369,0.907804
2370,0.249739
2371,0.884014
2372,0.681063
2373,0.318684
2374,0.245279
2375,0.598592
2376,0.449924
2377,0.557183
2378,0.262867
2379,0.828260
2380,0.230293
2381,0.564467
2382,0.562972
2383,0.073646
2384,0.220873
2385,0.013915
2386,0.928963
2387,0.725455
2388,0.561958
2389,0.440301
2390,0.334034
2391,0.340017
2392,0.120671
2393,0.740723
2394,0.886100
2395,0.136108
2396,0.269578
2397,0.526588
2398,0
2399,0
2400,0.911150
2401,0.455881
2402,0.527748
2403,0.158823
2404,1
2405,0.349239
2406,0.558858
2407,0.988677
2408,0
2409,0.070411
2410,0.156943
2411,0.345616
2412,0.056778
2413,0.669300
2414,0.549039
2415,0.549872
2416,0.028027
2417,0.630325
2418,0.645157
2419,0.135336
2420,0.622707
2421,0.461806
2422,0.462053
2423,0.018274
2424,0.397627
2425,0.458298
2426,0.613001
2427,0.913333
2428,0.809458
2429,0.400456
2430,0.371331
2431,0.806016
2432,0.081009
2433,0.163908
2434,0.972009
2435,0.810704
2436,0.841362
2437,0.796012
2438,0.050955
2439,0.632395
2440,0.146468
2441,0.887699
2442,0.863615
2443,0.286181
2444,1
2445,0.703743
2446,0.107799
2447,0.050332
2448,0.541944
2449,0.459031
2450,0.302217
2451,0
2452,0.529829
2453,0.640688
2454,1
2455,0.161008
2456,0.720363
2457,0.718986
2458,0.070620
2459,0.957618
2460,1
2461,0.791743
2462,0.541884
2463,0.993055
2464,0.201979
2465,0.637677
2466,0.486788
2467,0.176650
2468,1
2469,0.315683
2470,0.076160
2471,0.608721
2472,0.524126
2473,1
2474,0.737543
2475,0.306381
2476,0.985345
2477,0.923094
2478,0.632267
2479,0
2480,0.943956
2481,0.306247
2482,0.174939
2483,0.583470
2484,0.882617
2485,0.948786
2486,0.234231
2487,0.947591
2488,0.044115
2489,0.234562
2490,1
2491,0.953886
2492,0.765148
2493,0.610484
2494,0.769005
2495,0
2496,0.604014
2497,0
2498,0.353002
2499,0.317101
2500,0.415126
2501,0.150354
2502,0.526949
2503,0.058015
2504,1
2505,0.040840
2506,0.447374
2507,0
2508,0.529656
2509,0.788202
2510,0.371431
2511,0.232582
2512,0.635036
2513,0.544847
2514,0.132416
2515,0.688695
2516,0.007792
2517,0.486981
2518,0.497307
2519,0
2520,0.939411
2521,0.890831
2522,0.151782
2523,0.479433
2524,0.179662
2525,0.788379
2526,0.164234
2527,0
2528,0.989008
2529,0.302981
2530,0.441250
2531,0.644806
2532,0.633271
2533,0.496914
2534,0.924141
2535,0.699495
2536,0.455620
2537,0.759433
2538,0.978720
2539,0.810367
2540,0.538396
2541,0.742997
2542,0.361999
2543,0.881060
2544,0.413927
2545,0
2546,0.113281
2547,0.394498
2548,0.542222
2549,0.966682
2550,0.652073
2551,0.451311
2552,1
2553,0.630946
2554,0.943589
2555,0.472858
2556,0.613682
2557,0.555667
2558,0.467096
2559,0.154224
2560,0.811342
2561,0.153890
2562,0.125214
2563,0.147249
2564,0.256420
2565,0.735455
2566,0.641957
2567,0.176800
2568,0
2569,0.742854
2570,0.955790
2571,0.670062
2572,0.987636
2573,0.198088
2574,0.543511
2575,0.530048
2576,0.328177
2577,0.668254
2578,0.238677
2579,0.810847
2580,0.485376
2581,0.868356
2582,0.094326
2583,0.464491
2584,0.638030
2585,0.512861
2586,0.355266
2587,0.486500
2588,0.982808
2589,0.310633
2590,0.574982
2591,0.813639
2592,1
2593,0.290771
2594,0.509224
2595,0.667586
2596,0.689678
2597,0.446500
2598,0.055406
2599,0.158091
2600,0.646520
2601,0.831546
2602,0.226863
2603,0.349745
2604,0.924690
2605,0.448243
2606,0.171176
2607,0.068204
2608,0.097948
2609,0.621414
2610,0.351379
2611,0.759817
2612,0.798172
2613,0.070771
2614,0.952152
2615,0.034619
2616,0.032765
2617,0.469058
2618,0.561192
2619,0.627709
2620,0.467415
2621,0.095749
2622,0.996692
2623,0.600124
2624,0
2625,0.244884
2626,0.466978
2627,0.710888
2628,0
2629,0.776085
2630,0.937257
2631,1
2632,0.472355
2633,0.417762
2634,0.264139
2635,0.655836
2636,1
2637,0
2638,0.655389
2639,0
2640,0.464516
2641,0.781147
2642,0.030947
2643,0
2644,0.635121
2645,0.488319
2646,0.796994
2647,0.674919
2648,0.499930
2649,0.480315
2650,0.479887
2651,1
2652,0.600022
2653,0.884743
2654,0.202569
2655,0.437365
2656,0.885216
2657,1
2658,0.720374
2659,0.291665
2660,0.446964
2661,0.505752
2662,0.850970
2663,0.038760
2664,0.768124
2665,0.463035
2666,0.109857
2667,0.221544
2668,0.470832
2669,0.160735
2670,0.013465
2671,0.887628
2672,0.246438
2673,0.247074
2674,0.258450
2675,0.549871
2676,0.247415
2677,0.256163
2678,0.228266
2679,0.404897
2680,0.443066
2681,0.553795
2682,0
2683,0.483641
2684,0.430616
2685,0.273274
2686,0.033225
2687,0.334484
2688,1
2689,0.097130
2690,0.355489
2691,0.923404
2692,1
2693,0.461998
2694,0.127594
2695,0.396155
2696,0.326496
2697,0.145414
2698,0.908106
2699,1
2700,0.566083
2701,0.551287
2702,0.119658
2703,0.823873
2704,0.854660
2705,0.908406
2706,0.382352
2707,0.439210
2708,1
2709,0.078444
2710,0.860135
2711,0.377016
2712,0.664923
2713,0.879459
2714,0.542848
2715,0.445901
2716,0.028515
2717,0.193340
2718,0.873161
2719,0.520768
2720,0.196864
2721,0.635566
2722,0.639903
2723,0.513574
2724,0
2725,0.174193
2726,0.795553
2727,0.765053
2728,0.955880
2729,0.022706
2730,0.615207
2731,0.393741
2732,0.982510
2733,0.559409
2734,0.048831
2735,0.161205
2736,0.410449
2737,0.938890
2738,0.379096
2739,0
2740,0.789429
2741,0.780649
2742,0.914961
2743,0.472864
2744,0.995336
2745,0.532783
2746,0.154361
2747,1
2748,0.987508
2749,0
2750,0.488794
2751,0.864344
2752,0.460638
2753,0.361879
2754,0.261527
2755,0.064564
2756,0.938632
2757,0.843436
2758,0.097208
2759,1
2760,0.321769
2761,0.159215
2762,0.274035
2763,0.827760
2764,0.373882
2765,0.043705
2766,0.621779
2767,0.617272
2768,0.891357
2769,0.811807
2770,0.107959
2771,0.499894
2772,0
2773,0.940598
2774,0.323391
2775,0.951943
2776,0.182058
2777,0.685637
2778,0.474437
2779,0.059587
2780,0.988352
2781,0.534707
2782,0.406825
2783,0.305058
2784,0.066124
2785,0.637047
2786,0.668918
2787,0.138032
2788,0.714750
2789,0.850797
2790,0.837321
2791,0.060926
2792,0.132250
2793,0.640973
2794,0.154365
2795,0.830258
2796,0.468803
2797,0.308173
2798,0.360242
2799,0.927352
2800,0.442964
2801,0.410022
2802,0.511878
2803,0.067372
2804,0.719128
2805,1
2806,0.739760
2807,0.440213
2808,0
2809,0.532324
2810,0.634629
2811,0
2812,0.540789
2813,1
2814,0.740840
2815,0.901276
2816,0.594546
2817,0.390851
2818,0.960473
2819,0.549827
2820,0.216539
2821,0.389331
2822,0.138557
2823,1
2824,0.677050
2825,1
2826,0.508801
2827,0.164931
2828,0.231468
2829,0.037659
2830,0.485612
2831,0.373071
2832,1
2833,0.287482
2834,0.428070
2835,0.289158
2836,0.807249
2837,1
2838,0
2839,0.100980
2840,0.543031
2841,0.667233
2842,0.098064
2843,0.440075
2844,0
2845,0.739530
2846,0.582154
2847,0.672162
2848,0.098897
2849,1
2850,0.820964
2851,0.971561
2852,1
2853,0.139956
2854,0.997506
2855,0.286101
2856,1
2857,0.247022
2858,1
2859,0
2860,0.528000
2861,0.385341
2862,0.283676
2863,0.533504
2864,0.792660
2865,0.663314
2866,0.787253
2867,0.786707
2868,0.772837
2869,0.263487
2870,0.386515
2871,0.759719
2872,0.372529
2873,0.360391
2874,0.549266
2875,0.492497
2876,0.233235
2877,0.443968
2878,0.626430
2879,0.905804
2880,0.580238
2881,0.496131
2882,0.365413
2883,0.264337
2884,0.283911
2885,0
2886,0.764554
2887,0.376987
2888,0
2889,0.235573
2890,1
2891,0.487378
2892,0.440498
2893,0.502044
2894,0.228987
2895,0.530736
2896,0
2897,0.925794
2898,0.474844
2899,0.241205
2900,0.911447
2901,0.156142
2902,0.000844
2903,0.748958
2904,1
2905,0.386623
2906,0.797281
2907,0.838729
2908,0.841325
2909,1
2910,0.762396
2911,0.483665
2912,0.558997
2913,0.050480
2914,0.811059
2915,0.095782
2916,0.330625
2917,0.787720
2918,0.342878
2919,0.821392
2920,0.563020
2921,0.464058
2922,0.662307
2923,0.280484
2924,0.610252
2925,0.631890
2926,0.240878
2927,0.554075
2928,0.937700
2929,0.260730
2930,0.155016
2931,0.513790
2932,0.439839
2933,1
2934,0.502963
2935,0.657188
2936,0.440384
2937,0.547681
2938,0.177085
2939,0.356127
2940,1
2941,0.577999
2942,0.148664
2943,0.683051
2944,0.026700
2945,0.893030
2946,0.031387
2947,0.724214
2948,0.492236
2949,0.827669
2950,0.382116
2951,0.878397
2952,0.872082
2953,0.161689
2954,0.825131
2955,0.245647
2956,0.605551
2957,0.799185
2958,0.174837
2959,0.655716
2960,0.644556
2961,0.201709
2962,0.490835
2963,0.510260
2964,0.806023
2965,0.887449
2966,0.368519
2967,0.131325
2968,0.166763
2969,0.118456
2970,0.875015
2971,0.291548
2972,0.817698
2973,0.299535
2974,0.825436
2975,0.035693
2976,0.501219
2977,0.841206
2978,0.820913
2979,0.790132
2980,0.333522
2981,0.580493
2982,0.020791
2983,0.072427
2984,0.849251
2985,0.831799
2986,0.327397
2987,0.459081
2988,0
2989,0.477255
2990,0.527665
2991,0.317501
2992,0
2993,0.126012
2994,0.353489
2995,0.384409
2996,0.312566
2997,1
2998,0.469444
2999,0.459611
3000,0.242473
3001,0.242473
3002,0.427510
3003,0.505922
3004,0
3005,0.969590
3006,0.593497
3007,0.051887
3008,1
3009,0.887147
3010,0.782562
3011,0.693574
3012,1
3013,0.372529
3014,1
3015,0.198927
3016,0.367743
3017,0.381891
3018,1
3019,0.349416
3020,0.642618
3021,0.775466
3022,0.419655
3023,1
3024,0.708958
3025,0.245670
3026,0.841525
3027,0.449940
3028,1
3029,0.954995
3030,0.230671
3031,1
3032,0.992951
3033,0.787521
3034,0
3035,0.804699
3036,0.618885
3037,0.481175
3038,0.238691
3039,0.532187
3040,0.897790
3041,0.474437
3042,0.290232
3043,1
3044,0.256882
3045,0.432248
3046,1
3047,0.642319
3048,1
3049,0.814947
3050,0.368778
3051,0.108793
3052,1
3053,0.896460
3054,0.938739
3055,0.397963
3056,0.217794
3057,0.708041
3058,0.586109
3059,1
3060,0.971134
3061,0.896109
3062,0.107686
3063,0.039668
3064,0.276883
3065,0.639636
3066,1
3067,0.800058
3068,0.797205
3069,0.210623
3070,0.532953
3071,0.658247
3072,1
3073,0.259775
3074,0.380274
3075,0.083418
3076,0.878342
3077,0.104069
3078,1
3079,1
3080,1
3081,0.631725
3082,0.925794
3083,0.485062
3084,0.616492
3085,1
3086,0.205524
3087,1
3088,0.118927
3089,0.331226
3090,0.605869
3091,0.101914
3092,1
3093,0.518561
3094,0.580354
3095,0.066758
3096,0.231910
3097,0.473400
3098,1
3099,0.677690
3100,0.138685
3101,0.676323
3102,0.181488
3103,0.252189
3104,0.415768
3105,1
3106,0
3107,0
3108,0.272033
3109,0.139584
3110,0.591130
3111,0.859703
3112,0.507991
3113,0.642994
3114,0.628959
3115,0.547271
3116,0.575500
3117,0.062581
3118,0.204146
3119,0.877812
3120,0.852203
3121,0.379875
3122,0.282840
3123,0.463429
3124,0.108002
3125,0.137953
3126,0.415550
3127,0.861117
3128,0.555828
3129,0.993247
3130,0.711343
3131,0.411384
3132,0.855203
3133,0.921140
3134,0.884743
3135,0.458094
3136,1
3137,0.834349
3138,0.965464
3139,0.172667
3140,0.067081
3141,0.770568
3142,0.380898
3143,0.948661
3144,0.733634
3145,0.138249
3146,0.260597
3147,1
3148,0.501578
3149,0.118922
3150,0.927461
3151,0.017330
3152,1
3153,0.306680
3154,0.689943
3155,0.271069
3156,0.359557
3157,1
3158,0.534397
3159,0
3160,0.712281
3161,0.514745
3162,0.874968
3163,0.316711
3164,0.529584
3165,0.711340
3166,0.233483
3167,0.900144
3168,0.784723
3169,0.157474
3170,0.504928
3171,0.885475
3172,0.366304
3173,0.012371
3174,0.992935
3175,0.465299
3176,0.050496
3177,1
3178,0.431949
3179,0.871309
3180,0.074493
3181,0.318815
3182,0.687811
3183,0.174717
3184,0.339670
3185,0.039837
3186,0.076897
3187,0.726750
3188,0.409655
3189,0.460498
3190,1
3191,0
3192,0.834329
3193,0.915917
3194,0.151193
3195,0.437132
3196,0.747622
3197,0.381271
3198,0.477035
3199,0.417642
3200,0.045954
3201,0.892489
3202,0.423394
3203,0.073324
3204,0.233143
3205,0.395041
3206,0.278383
3207,0.736257
3208,0.562443
3209,1
3210,0.583470
3211,0.442441
3212,0.529699
3213,0.654966
3214,0.838461
3215,0.309673
3216,0.482160
3217,0.124782
3218,0.397943
3219,0.035222
3220,0.676327
3221,0.348860
3222,0.914528
3223,0.526902
3224,0.833159
3225,0
3226,0.302903
3227,0.748475
3228,0.013810
3229,0.448085
3230,0.633932
3231,0
3232,0.329587
3233,0.442292
3234,0.265670
3235,0.719847
3236,0
3237,0.392103
3238,0.248588
3239,0
3240,0.181361
3241,0.267896
3242,0.794949
3243,0.280074
3244,0.679052
3245,0.819742
3246,0.265370
3247,0.924981
3248,0.846829
3249,0.533740
3250,1
3251,0.982400
3252,0
3253,0.375683
3254,0.960031
3255,0.510643
3256,0.931688
3257,0.025866
3258,0.402552
3259,0.272717
3260,0.587674
3261,0.596940
3262,0.546005
3263,0.484503
3264,0.300519
3265,0.523178
3266,0
3267,0.558296
3268,1
3269,0.441653
3270,0.148991
3271,0.218375
3272,0.155019
3273,0.466786
3274,0.484688
3275,0.925655
3276,0.010906
3277,0.640726
3278,1
3279,0.521110
3280,0.934168
3281,0.763274
3282,0.796735
3283,0.828407
3284,0.657293
3285,0.956205
3286,0.068736
3287,0
3288,0.381821
3289,0.437699
3290,0.131354
3291,1
3292,0.296908
3293,1
3294,0.642835
3295,0.386216
3296,0.175594
3297,1
3298,0.680227
3299,0.301220
3300,0.147273
3301,0.257799
3302,0.318215
3303,0.339555
3304,0.187648
3305,0.019142
3306,0.001682
3307,0.131847
3308,0.572481
3309,0.770940
3310,0.298241
3311,0.128305
3312,0.489909
3313,0.973935
3314,0.150200
3315,0.920909
3316,0.785897
3317,0.290661
3318,1
3319,0.766910
3320,0.551059
3321,0.217100
3322,0.406041
3323,0.341318
3324,0.095348
3325,0.935998
3326,0.895472
3327,0.572690
3328,0.333939
3329,0.125914
3330,0.239162
3331,0.501092
3332,0.017286
3333,0.635273
3334,0.577327
3335,0.134850
3336,0.911188
3337,0.036053
3338,0.110039
3339,0.892386
3340,0.238384
3341,0.055386
3342,0.726099
3343,0.499064
3344,0.856760
3345,0.048621
3346,0.245680
3347,0.116791
3348,0.365296
3349,0.615780
3350,0.864509
3351,0.485260
3352,1
3353,0.801911
3354,0.235097
3355,0.070265
3356,0.936553
3357,0.935380
3358,0.526312
3359,0.513059
3360,0.849184
3361,0.049838
3362,0.555484
3363,0.850166
3364,0
3365,0.087658
3366,0.519991
3367,0.492855
3368,0.272488
3369,0.452113
3370,0.484574
3371,1
3372,0.329559
3373,0.965017
3374,0.209351
3375,0.716227
3376,0.255600
3377,0.319050
3378,0.703116
3379,0.764818
3380,0.255834
3381,0.878915
3382,0.017830
3383,0.225925
3384,0.618365
3385,0.657862
3386,0.247367
3387,0.684798
3388,0.345791
3389,0.599862
3390,0.692828
3391,0.644806
3392,0.162402
3393,0.931177
3394,0.549578
3395,0.342179
3396,1
3397,0.627822
3398,0.127169
3399,0.727983
3400,0.376732
3401,0.763354
3402,0.379358
3403,0
3404,0.317101
3405,0.999508
3406,0.268535
3407,0.490181
3408,0.558346
3409,0.896570
3410,0.633575
3411,1
3412,0.492236
3413,0.453758
3414,1
3415,0.882316
3416,0.744808
3417,0.624390
3418,0.645215
3419,0.499536
3420,0.049267
3421,0.571190
3422,0.609404
3423,0.421485
3424,0.954364
3425,0.160447
3426,0.470882
3427,0.538189
3428,1
3429,0.461306
3430,0.272034
3431,1
3432,0.703743
3433,0.913464
3434,0.185789
3435,0.493165
3436,0.082081
3437,0.821817
3438,0.126220
3439,0.867630
3440,0.280996
3441,0.906702
3442,0
3443,0.030183
3444,0
3445,0.812025
3446,0.577020
3447,0.458640
3448,0.028892
3449,0.209273
3450,0.288199
3451,0.810492
3452,0.868833
3453,0.097926
3454,0.095364
3455,0.020004
3456,0.578805
3457,0.966618
3458,1
3459,0.636010
3460,0.415131
3461,0.949285
3462,0.438668
3463,0
3464,0.672547
3465,0.034305
3466,0.549336
3467,0.756201
3468,0
3469,0.568327
3470,0
3471,0.089177
3472,0.891094
3473,0.328014
3474,0.526654
3475,0.779237
3476,0.950410
3477,0.469422
3478,0.139630
3479,0.584437
3480,0.088559
3481,0.353939
3482,0.029448
3483,0.896833
3484,0.647891
3485,0.152165
3486,1
3487,0.199502
3488,0.440422
3489,0
3490,0.552163
3491,0.568176
3492,0.996647
3493,0.570935
3494,0.495850
3495,0.043303
3496,0.272924
3497,0.141171
3498,0.983377
3499,0.014053
3500,0.624383
3501,0.130676
3502,0.274447
3503,0.056428
3504,0.546140
3505,0.735417
3506,0.800860
3507,0.259775
3508,0.378777
3509,1
3510,0.479989
3511,0.588000
3512,0.932203
3513,0
3514,0
3515,0.751086
3516,0.575345
3517,0.590653
3518,0.191778
3519,0
3520,0.507726
3521,0.149185
3522,0.598931
3523,0.190131
3524,0.858847
3525,0.175218
3526,0.021848
3527,0.346011
3528,0.560950
3529,0.668340
3530,0.503099
3531,0.445089
3532,0.964238
3533,0
3534,0.638966
3535,0.826635
3536,0.846911
3537,1
3538,0
3539,0.902311
3540,0.085522
3541,1
3542,0.139892
3543,0.208555
3544,0.378117
3545,1
3546,0.269358
3547,0.301868
3548,0.667475
3549,0.834041
3550,0.215176
3551,0
3552,0.683968
3553,0.201395
3554,0.321118
3555,0.403248
3556,0.698604
3557,0.796499
3558,0.581633
3559,0.390673
3560,0.438288
3561,0.370994
3562,0.045200
3563,0.348219
3564,0.359857
3565,0.064726
3566,0.453521
3567,0.752866
3568,1
3569,1
3570,0
3571,0.942745
3572,0.919633
3573,0.581324
3574,0.807080
3575,0.327914
3576,0.165303
3577,0.116496
3578,0.357500
3579,0.531554
3580,0.385916
3581,0.276371
3582,0.579180
3583,0.956147
3584,0.828995
3585,0.774337
3586,0.127875
3587,0.450792
3588,0.632522
3589,0.341965
3590,0.511799
3591,0.849497
3592,0.042204
3593,0.381342
3594,0.280019
3595,0.437526
3596,0.517838
3597,0.183353
3598,0.660365
3599,0.048338
3600,0.264873
3601,0.312504
3602,0.259269
3603,1
3604,0.278768
3605,0.638135
3606,0.297261
3607,0.717142
3608,0.226517
3609,0.067372
3610,0.701396
3611,0.301434
3612,0
3613,0.556544
3614,0.703682
3615,0.581633
3616,0.482122
3617,0.835584
3618,0.944910
3619,0.706932
3620,0
3621,0.503210
3622,0.001881
3623,0.737083
3624,0.982290
3625,0.519934
3626,0.805521
3627,0.218275
3628,0
3629,0.916406
3630,0.060547
3631,0.716120
3632,0.292991
3633,0.269198
3634,0.998196
3635,0.862923
3636,0.623598
3637,0.691447
3638,0.735624
3639,0.091060
3640,1
3641,0.540631
3642,1
3643,0.326554
3644,0.890831
3645,0.374123
3646,0.227694
3647,0.687493
3648,0.859601
3649,0.574846
3650,0.500177
3651,0.169491
3652,0.830819
3653,0.357860
3654,0.196123
3655,0.714750
3656,0.491482
3657,0.887026
3658,0.859701
3659,0.089061
3660,0.817004
3661,1
3662,0.112143
3663,0.451271
3664,0.763986
3665,0.877607
3666,0.358403
3667,0.405183
3668,0
3669,0.026073
3670,0.286172
3671,0.257551
3672,0.284760
3673,0.404644
3674,0
3675,0.862539
3676,0.621599
3677,0
3678,1
3679,0.021917
3680,0.817079
3681,0.533377
3682,0.151896
3683,0.775943
3684,0.437922
3685,0.606653
3686,0.385140
3687,0.740779
3688,0.594889
3689,0.955639
3690,0.558483
3691,0.031477
3692,0.617688
3693,0.514282
3694,0.868732
3695,0.768108
3696,0.257624
3697,0
3698,0.529906
3699,0.931562
3700,0.764169
3701,1
3702,0.440037
3703,0.852593
3704,0.148903
3705,1
3706,0.606124
3707,0.358509
3708,0.991894
3709,0.756125
3710,0.272015
3711,0.433156
3712,0.535149
3713,0.928468
3714,0.524372
3715,0.992575
3716,0.621286
3717,0
3718,0.874337
3719,0.669119
3720,0.909842
3721,0.407240
3722,0.490083
3723,0.850233
3724,0.152709
3725,0.043763
3726,0.069280
3727,0
3728,0.059560
3729,0.973923
3730,1
3731,0.914891
3732,0
3733,0.487595
3734,0.840789
3735,0.863745
3736,0.248133
3737,0.009343
3738,0.197867
3739,0.552653
3740,0.187035
3741,0.220621
3742,0.112738
3743,0.102286
3744,0.702614
3745,0.879916
3746,0.401419
3747,0.831553
3748,0.090380
3749,0.850385
3750,0.805466
3751,0.006394
3752,0.014430
3753,0.395428
3754,0.512937
3755,0
3756,0.092482
3757,0.139309
3758,0.989608
3759,0
3760,0.467695
3761,0.046635
3762,0.439991
3763,0.267985
3764,0.948786
3765,0.346241
3766,0.860369
3767,0.629276
3768,0.966462
3769,0.046893
3770,0.835234
3771,0.061852
3772,0.251527
3773,0.526588
3774,0.065681
3775,0.665948
3776,1
3777,0.449999
3778,0.593429
3779,0.305717
3780,0.465728
3781,0.668346
3782,0.471447
3783,0.459957
3784,0.632098
3785,0.291011
3786,0.229348
3787,0.741834
3788,0.723896
3789,0.472425
3790,0.516314
3791,0.758488
3792,0.683883
3793,0.096949
3794,0
3795,0.952611
3796,0.018066
3797,0.903704
